;Gemeentenaam;month;koopprijs;Relative_difference %
2628;Nieuwegein;5;276547.1014492754;5.978607989876483
2629;Nieuwegein;6;276056.25;-0.17749289242340316
2630;Nieuwegein;7;270768.115942029;-1.9156001930660915
2631;Nieuwegein;8;254351.35135135136;-6.0630346130533415
2632;Nieuwegein;9;271977.6119402985;6.929886747328062
2633;Nieuwegein;10;287661.038961039;5.766440446643495
2634;Nieuwegein;11;260272.32142857142;-9.521177296511507
2635;Nieuwegein;12;272093.47826086957;4.541841701574212
2636;Nieuwkoop;1;356031.25;
2637;Nieuwkoop;2;270968.75;-23.89186342491003
2638;Nieuwkoop;3;346844.8275862069;28.001781602567412
2639;Nieuwkoop;4;422866.6666666667;21.91811237593413
2640;Nieuwkoop;5;369125.0;-12.708891691628565
2641;Nieuwkoop;6;336000.0;-8.973924822214697
2642;Nieuwkoop;7;351606.5573770492;4.644808743169393
2643;Nieuwkoop;8;369000.0;4.94684819097353
2644;Nieuwkoop;9;376109.375;1.9266598915989253
2645;Nieuwkoop;10;284000.0;-24.490050267957297
2646;Nieuwkoop;11;352000.0;23.943661971830977
2647;Nieuwkoop;12;370176.4705882353;5.163770053475947
2648;Nijkerk;1;336960.71428571426;
2649;Nijkerk;2;321586.2068965517;-4.562700260697527
2650;Nijkerk;3;369923.9130434783;15.031025930311714
2651;Nijkerk;4;348250.0;-5.859019187259429
2652;Nijkerk;5;368421.56862745096;5.792266655405887
2653;Nijkerk;6;321133.8028169014;-12.835232743489854
2654;Nijkerk;7;365987.8048780488;13.967387321951108
2655;Nijkerk;8;360566.40625;-1.4813058128686163
2656;Nijkerk;9;332142.85714285716;-7.883027540684218
2657;Nijkerk;10;380732.14285714284;14.629032258064512
2658;Nijkerk;11;388053.0303030303;1.9228445990792986
2659;Nijkerk;12;368204.54545454547;-5.11488979559962
2660;Nijmegen;1;281394.3661971831;
2661;Nijmegen;2;262530.65693430655;-6.703655626729232
2662;Nijmegen;3;286076.8156424581;8.968917757305395
2663;Nijmegen;4;289450.4716981132;1.179283280289134
2664;Nijmegen;5;319016.2272727273;10.214443735800916
2665;Nijmegen;6;288943.15476190473;-9.42681592341479
2666;Nijmegen;7;277992.359375;-3.789948024873069
2667;Nijmegen;8;296825.9723756906;6.774867137727636
2668;Nijmegen;9;307295.59748427675;3.5271930635958126
2669;Nijmegen;10;291275.2752808989;-5.213326300321485
2670;Nijmegen;11;306270.91633466136;5.148271180690167
2671;Nijmegen;12;305188.3561643836;-0.35346489416411275
2672;Nissewaard;1;212521.73333333334;
2673;Nissewaard;2;240827.08333333334;13.318802531882223
2674;Nissewaard;3;208651.968503937;-13.360255991167802
2675;Nissewaard;4;252122.2136752137;20.833853369783295
2676;Nissewaard;5;248044.41176470587;-1.6173909672873465
2677;Nissewaard;6;224916.98113207548;-9.323907145535292
2678;Nissewaard;7;279213.0281690141;24.14048364140853
2679;Nissewaard;8;226125.2808988764;-19.01334891794606
2680;Nissewaard;9;290772.4770642202;28.589105963014426
2681;Nissewaard;10;226186.13043478262;-22.21198762741666
2682;Nissewaard;11;289052.9166666667;27.794271077116626
2683;Nissewaard;12;267073.73333333334;-7.603861461352956
2684;Noord-Beveland;1;242766.66666666666;
2685;Noord-Beveland;2;236538.46153846153;-2.565510831335349
2686;Noord-Beveland;3;269793.47826086957;14.059031459879812
2687;Noord-Beveland;4;187600.0;-30.465331775512674
2688;Noord-Beveland;5;328466.6666666667;75.08884150675198
2689;Noord-Beveland;6;226866.66666666666;-30.931601380150198
2690;Noord-Beveland;7;283800.0;25.09550396708786
2691;Noord-Beveland;8;210000.0;-26.00422832980972
2692;Noord-Beveland;9;264750.0;26.07142857142857
2693;Noord-Beveland;10;270166.6666666667;2.0459553037456724
2694;Noord-Beveland;11;233250.0;-13.664404688463916
2695;Noord-Beveland;12;215750.0;-7.502679528403
2696;Noordenveld;1;315425.0;
2697;Noordenveld;2;288921.875;-8.402353966870091
2698;Noordenveld;3;307768.28125;6.523011194635231
2699;Noordenveld;4;253795.91836734695;-17.5366878820145
2700;Noordenveld;5;267500.0;5.39964618848503
2701;Noordenveld;6;369363.63636363635;38.07986406117247
2702;Noordenveld;7;318551.724137931;-13.756609266127462
2703;Noordenveld;8;250500.0;-21.36284910153713
2704;Noordenveld;9;276812.5;10.503992015968056
2705;Noordenveld;10;282450.0;2.036577105441406
2706;Noordenveld;11;278580.0;-1.3701540095592102
2707;Noordenveld;12;299879.3103448276;7.645671026214229
2708;Noordoostpolder;1;201979.3103448276;
2709;Noordoostpolder;2;227677.63157894736;12.72324437104302
2710;Noordoostpolder;3;252183.67346938775;10.763482438081716
2711;Noordoostpolder;4;260710.52631578947;3.3812073276174193
2712;Noordoostpolder;5;216131.57894736843;-17.099020894317142
2713;Noordoostpolder;6;243154.84615384616;12.503155410278266
2714;Noordoostpolder;7;266752.38095238095;9.70473555094371
2715;Noordoostpolder;8;255687.5;-4.147997072369591
2716;Noordoostpolder;9;233692.1052631579;-8.602452109251379
2717;Noordoostpolder;10;260902.85714285713;11.643847296021214
2718;Noordoostpolder;11;226200.0;-13.301064435586307
2719;Noordoostpolder;12;210055.55555555556;-7.137243344139888
2720;Noordwijk;1;404656.7164179105;
2721;Noordwijk;2;545411.7647058824;34.783816152604466
2722;Noordwijk;3;688136.3636363636;26.16822888069652
2723;Noordwijk;4;511833.3333333333;-25.62036241935839
2724;Noordwijk;5;480562.5;-6.109573428850535
2725;Noordwijk;6;411857.14285714284;-14.296861936346916
2726;Noordwijk;7;431223.3333333333;4.702162099664697
2727;Noordwijk;8;448011.6176470588;3.89317623050518
2728;Noordwijk;9;567870.5357142857;26.753529003716835
2729;Noordwijk;10;421990.32258064515;-25.68899140895693
2730;Noordwijk;11;488457.5806451613;15.750896290237515
2731;Noordwijk;12;371500.0;-23.94426563933805
2732;Noordwijkerhout;1;382321.4285714286;
2733;Noordwijkerhout;2;394586.95652173914;3.2081717198383597
2734;Noordwijkerhout;3;352104.347826087;-10.766348961489724
2735;Noordwijkerhout;4;404074.0740740741;14.759751354634298
2736;Noordwijkerhout;5;365772.7272727273;-9.478793433880506
2737;Noordwijkerhout;6;369687.5;1.0702746365105043
2738;Noordwijkerhout;7;349192.3076923077;-5.543923532089212
2739;Noordwijkerhout;8;325473.6842105263;-6.792424391742657
2740;Noordwijkerhout;9;375535.71428571426;15.381283496581034
2741;Noordwijkerhout;10;325323.5294117647;-13.370814802383146
2742;Noordwijkerhout;11;324500.0;-0.2531416689268595
2743;Noordwijkerhout;12;312428.5714285714;-3.720008804754571
2744;Nuenen, Gerwen en Nederwetten;1;445230.76923076925;
2745;Nuenen, Gerwen en Nederwetten;2;431029.4117647059;-3.1896621813894854
2746;Nuenen, Gerwen en Nederwetten;3;398973.6842105263;-7.437016286878928
2747;Nuenen, Gerwen en Nederwetten;4;371342.1052631579;-6.925664534001708
2748;Nuenen, Gerwen en Nederwetten;5;370115.3846153846;-0.3303478464700249
2749;Nuenen, Gerwen en Nederwetten;6;430840.0;16.406941702171874
2750;Nuenen, Gerwen en Nederwetten;7;309917.64705882355;-28.066649554631983
2751;Nuenen, Gerwen en Nederwetten;8;430185.71428571426;38.8064598348165
2752;Nuenen, Gerwen en Nederwetten;9;394962.4871794872;-8.187911856792397
2753;Nuenen, Gerwen en Nederwetten;10;400499.85185185185;1.4019976205609241
2754;Nuenen, Gerwen en Nederwetten;11;326905.0;-18.37575008119483
2755;Nuenen, Gerwen en Nederwetten;12;351343.75;7.475795720469258
2756;Nunspeet;1;313065.2173913043;
2757;Nunspeet;2;296958.3333333333;-5.1448973450917705
2758;Nunspeet;3;361862.0689655172;21.856175882873764
2759;Nunspeet;4;377140.0;4.222031637125978
2760;Nunspeet;5;306481.48148148146;-18.735355178055514
2761;Nunspeet;6;345914.5833333333;12.866389728096683
2762;Nunspeet;7;316020.0;-8.64218647426207
2763;Nunspeet;8;379259.5238095238;20.011241000418888
2764;Nunspeet;9;336075.0;-11.386536421221805
2765;Nunspeet;10;350782.60869565216;4.376287642833354
2766;Nunspeet;11;346833.3333333333;-1.1258469674434002
2767;Nunspeet;12;337562.5;-2.672993753003361
2768;Nuth;1;266947.36842105264;
2769;Nuth;2;288090.9090909091;7.920490392887869
2770;Nuth;3;258205.88235294117;-10.373470940916608
2771;Nuth;4;277937.5;7.641815696548582
2772;Nuth;5;289090.9090909091;4.0129198438170866
2773;Nuth;6;249250.0;-13.781446540880516
2774;Nuth;7;249875.0;0.25075225677031465
2775;Nuth;8;296500.0;18.659329664832413
2776;Nuth;9;226583.33333333334;-23.58066329398538
2777;Nuth;10;211125.0;-6.8223611621919815
2778;Nuth;11;297454.54545454547;40.89025243554551
2779;Nuth;12;203500.0;-31.586185819070913
2780;Oegstgeest;1;442757.14285714284;
2781;Oegstgeest;2;317729.1666666667;-28.238500091418484
2782;Oegstgeest;3;387102.5641025641;21.834129413960234
2783;Oegstgeest;4;484265.625;25.10008196992779
2784;Oegstgeest;5;469210.5263157895;-3.1088514044767313
2785;Oegstgeest;6;601482.5581395349;28.1903376853748
2786;Oegstgeest;7;348333.3333333333;-42.0875420875421
2787;Oegstgeest;8;340130.4347826087;-2.3548991054711754
2788;Oegstgeest;9;426636.36363636365;25.433163283092973
2789;Oegstgeest;10;407812.5;-4.412156403153633
2790;Oegstgeest;11;388368.4210526316;-4.767896753377698
2791;Oegstgeest;12;438151.16279069765;12.818431942312714
2792;Oirschot;1;389062.5;
2793;Oirschot;2;334531.25;-14.016064257028116
2794;Oirschot;3;415400.0;24.173750583839325
2795;Oirschot;4;460062.5;10.751685122773225
2796;Oirschot;5;429178.5714285714;-6.712985425116935
2797;Oirschot;6;364820.0;-14.995756012315887
2798;Oirschot;7;425300.0;16.578038484732204
2799;Oirschot;8;334444.44444444444;-21.36269822608877
2800;Oirschot;9;428500.0;28.12292358803987
2801;Oirschot;10;440472.22222222225;2.7939841825489475
2802;Oirschot;11;383653.8461538461;-12.89942321032692
2803;Oirschot;12;311750.0;-18.74185463659147
2804;Oisterwijk;1;349776.0;
2805;Oisterwijk;2;357434.7826086957;2.189624962460446
2806;Oisterwijk;3;464433.3333333333;29.93512549162711
2807;Oisterwijk;4;482891.3043478261;3.9742993643492763
2808;Oisterwijk;5;474333.3333333333;-1.7722354777232607
2809;Oisterwijk;6;421365.3846153846;-11.166819828098806
2810;Oisterwijk;7;423157.8947368421;0.42540516779603355
2811;Oisterwijk;8;522025.0;23.364116915422883
2812;Oisterwijk;9;361760.8695652174;-30.700470367277923
2813;Oisterwijk;10;410250.0;13.403641608076434
2814;Oisterwijk;11;394568.9655172414;-3.8223118787955146
2815;Oisterwijk;12;318869.5652173913;-19.185340692118448
2816;Oldambt;1;161577.77777777778;
2817;Oldambt;2;207197.36842105264;28.23382724449688
2818;Oldambt;3;189985.7142857143;-8.306888386903633
2819;Oldambt;4;182693.5483870968;-3.838270643681674
2820;Oldambt;5;174745.2162162162;-4.350636484458336
2821;Oldambt;6;197581.39534883722;13.06827141085527
2822;Oldambt;7;193712.12121212122;-1.958319066369918
2823;Oldambt;8;154459.25925925927;-20.26350323730065
2824;Oldambt;9;177666.66666666666;15.024937655860327
2825;Oldambt;10;204303.65853658537;14.992678350798517
2826;Oldambt;11;212735.29411764705;4.127011548132309
2827;Oldambt;12;184671.42857142858;-13.191917994904301
2828;Oldebroek;1;365230.76923076925;
2829;Oldebroek;2;263375.0;-27.888058129738845
2830;Oldebroek;3;325432.60869565216;23.56245228121583
2831;Oldebroek;4;357590.0;9.88142873365887
2832;Oldebroek;5;381642.85714285716;6.726378574025316
2833;Oldebroek;6;354733.3333333333;-7.050970116663557
2834;Oldebroek;7;309826.6666666667;-12.659274572448776
2835;Oldebroek;8;400307.6923076923;29.203756608326902
2836;Oldebroek;9;304617.64705882355;-23.904123524890352
2837;Oldebroek;10;301497.9166666667;-1.0241463100640447
2838;Oldebroek;11;382874.9375;26.99090651538498
2839;Oldebroek;12;291772.7272727273;-23.794247495573593
2840;Oldenzaal;1;272090.9090909091;
2841;Oldenzaal;2;246741.07142857142;-9.316679394778305
2842;Oldenzaal;3;271912.5;10.201555997828837
2843;Oldenzaal;4;259765.625;-4.46719992644693
2844;Oldenzaal;5;283014.70588235295;8.950022114108801
2845;Oldenzaal;6;278236.1111111111;-1.6884616494904914
2846;Oldenzaal;7;222477.27272727274;-20.040115627396617
2847;Oldenzaal;8;271960.0;22.241699867197863
2848;Oldenzaal;9;257934.2105263158;-5.157298673953603
2849;Oldenzaal;10;298986.84210526315;15.915931235015046
2850;Oldenzaal;11;335325.0;12.153764907802667
2851;Oldenzaal;12;269442.3076923077;-19.64741439131956
2852;Olst-Wijhe;1;323973.6842105263;
2853;Olst-Wijhe;2;311000.0;-4.004548777516037
2854;Olst-Wijhe;3;319657.8947368421;2.783888982907423
2855;Olst-Wijhe;4;367980.0;15.116818967646338
2856;Olst-Wijhe;5;326225.0;-11.347084080656556
2857;Olst-Wijhe;6;326817.3333333333;0.18157202339896816
2858;Olst-Wijhe;7;341818.1818181818;4.589979464017158
2859;Olst-Wijhe;8;423666.6666666667;23.945035460992912
2860;Olst-Wijhe;9;359384.6153846154;-15.172789445016043
2861;Olst-Wijhe;10;312284.2105263158;-13.105848954578224
2862;Olst-Wijhe;11;269850.0;-13.588330468196986
2863;Olst-Wijhe;12;280115.3846153846;3.8041076951582875
2864;Ommen;1;342642.85714285716;
2865;Ommen;2;342625.0;-0.005211590577447467
2866;Ommen;3;287437.5;-16.107260124042323
2867;Ommen;4;272306.25;-5.264187866927594
2868;Ommen;5;322190.4761904762;18.31916314461244
2869;Ommen;6;463642.85714285716;43.903340230564595
2870;Ommen;7;305878.5714285714;-34.02711446618395
2871;Ommen;8;397384.6153846154;29.915807285445094
2872;Ommen;9;304714.28571428574;-23.320059731209554
2873;Ommen;10;260941.17647058822;-14.365296048095766
2874;Ommen;11;324157.8947368421;24.226424944236147
2875;Ommen;12;223125.0;-31.167803214807588
2876;Onderbanken;1;272500.0;
2877;Onderbanken;2;193375.0;-29.03669724770642
2878;Onderbanken;3;194071.42857142858;0.36014405762305746
2879;Onderbanken;4;264625.0;36.35443503864555
2880;Onderbanken;5;202333.33333333334;-23.539600062982203
2881;Onderbanken;6;227166.66666666666;12.273476112026337
2882;Onderbanken;7;223666.66666666666;-1.5407190022010298
2883;Onderbanken;8;229857.14285714287;2.767724079199496
2884;Onderbanken;9;237750.0;3.4338098197638223
2885;Onderbanken;10;242687.5;2.0767613038906507
2886;Onderbanken;11;296000.0;21.96755086273501
2887;Onderbanken;12;220557.14285714287;-25.48745173745174
2888;Oost Gelre;1;277473.8888888889;
2889;Oost Gelre;2;264166.6666666667;-4.79584665624192
2890;Oost Gelre;3;250188.88461538462;-5.291273962630438
2891;Oost Gelre;4;286759.5789473684;14.61723385041822
2892;Oost Gelre;5;285105.2631578947;-0.5768999227667826
2893;Oost Gelre;6;253003.8947368421;-11.259479416651274
2894;Oost Gelre;7;247338.15789473685;-2.239387203109411
2895;Oost Gelre;8;261071.15;5.552314378886769
2896;Oost Gelre;9;244150.5;-6.4812408418164935
2897;Oost Gelre;10;274061.3;12.250968152840148
2898;Oost Gelre;11;251262.53846153847;-8.318854773899675
2899;Oost Gelre;12;266066.90476190473;5.891991058839197
2900;Oosterhout;1;310281.6034482759;
2901;Oosterhout;2;303528.9855072464;-2.1762869167830434
2902;Oosterhout;3;276888.8888888889;-8.776788343240948
2903;Oosterhout;4;333830.28169014084;20.564708475572544
2904;Oosterhout;5;315313.7254901961;-5.546697593219452
2905;Oosterhout;6;299239.1304347826;-5.097968707332178
2906;Oosterhout;7;284280.70175438595;-4.998821062827796
2907;Oosterhout;8;289525.45454545453;1.8449204461300273
2908;Oosterhout;9;283064.28571428574;-2.231641028355391
2909;Oosterhout;10;295215.3846153846;4.292699402341316
2910;Oosterhout;11;319750.0;8.310750951065703
2911;Oosterhout;12;352843.75;10.34988272087569
2912;Ooststellingwerf;1;230142.85714285713;
2913;Ooststellingwerf;2;288738.09523809527;25.460376577695044
2914;Ooststellingwerf;3;311303.5714285714;7.81520573925949
2915;Ooststellingwerf;4;240450.0;-22.760282223369465
2916;Ooststellingwerf;5;242320.0;0.777708463297988
2917;Ooststellingwerf;6;301628.26086956525;24.475181936928546
2918;Ooststellingwerf;7;253672.5;-15.898961433956293
2919;Ooststellingwerf;8;260928.57142857142;2.8604091608555926
2920;Ooststellingwerf;9;300500.0;15.165617300848622
2921;Ooststellingwerf;10;261710.52631578947;-12.908310710219817
2922;Ooststellingwerf;11;263782.60869565216;0.7917459068354171
2923;Ooststellingwerf;12;208266.66666666666;-21.046096368331412
2924;Oostzaan;1;369750.0;
2925;Oostzaan;2;628000.0;69.84448951994591
2926;Oostzaan;3;345285.71428571426;-45.01819836214741
2927;Oostzaan;4;439400.0;27.256930078609855
2928;Oostzaan;5;436583.3333333333;-0.6410256410256499
2929;Oostzaan;6;458450.0;5.008589425462873
2930;Oostzaan;7;479368.75;4.562929436143537
2931;Oostzaan;8;339600.0;-29.15683385702551
2932;Oostzaan;9;486800.0;43.34511189634864
2933;Oostzaan;10;348428.5714285714;-28.424697734475878
2934;Oostzaan;11;394812.5;13.312320623206242
2935;Oostzaan;12;520500.0;31.834731676428675
2936;Opmeer;1;260400.0;
2937;Opmeer;2;282857.14285714284;8.624094799210003
2938;Opmeer;3;282214.28571428574;-0.2272727272727093
2939;Opmeer;4;392000.0;38.90154391293341
2940;Opmeer;5;220750.0;-43.68622448979592
2941;Opmeer;6;373000.0;68.96942242355605
2942;Opmeer;7;292357.14285714284;-21.6200689391038
2943;Opmeer;8;241125.0;-17.52382115807476
2944;Opmeer;9;319600.0;32.54536029030586
2945;Opmeer;10;314100.0;-1.7209011264080143
2946;Opmeer;11;281500.0;-10.378860235593756
2947;Opmeer;12;244500.0;-13.143872113676736
2948;Opsterland;1;254446.875;
2949;Opsterland;2;269360.0;5.8609975068469655
2950;Opsterland;3;263971.4285714286;-2.0005091433662803
2951;Opsterland;4;257296.25925925927;-2.5287468982132855
2952;Opsterland;5;273922.7272727273;6.461993680489031
2953;Opsterland;6;279187.0967741936;1.921844731132838
2954;Opsterland;7;318750.0;14.17074917964596
2955;Opsterland;8;250218.75;-21.499999999999996
2956;Opsterland;9;289846.1538461539;15.837104072398201
2957;Opsterland;10;292783.3333333333;1.013358103326234
2958;Opsterland;11;244525.0;-16.482609438151073
2959;Opsterland;12;249956.52173913043;2.221254161795505
2960;Oss;1;289527.02702702704;
2961;Oss;2;257533.89830508476;-11.050135474556487
2962;Oss;3;283674.65753424657;10.150414916716887
2963;Oss;4;295615.94202898553;4.209499924503257
2964;Oss;5;286951.2658227848;-2.931058503384487
2965;Oss;6;273567.3232323232;-4.664186635345679
2966;Oss;7;274815.27777777775;0.4561782199384634
2967;Oss;8;281200.60975609755;2.323499635811044
2968;Oss;9;272882.8828828829;-2.957933441335392
2969;Oss;10;297895.1219512195;9.16592451827456
2970;Oss;11;285485.0746268657;-4.16591156077607
2971;Oss;12;286950.60493827163;0.5133474362263746
2972;Oud-Beijerland;1;353577.77777777775;
2973;Oud-Beijerland;2;267588.23529411765;-24.319837921970368
2974;Oud-Beijerland;3;286780.0;7.172125741921298
2975;Oud-Beijerland;4;294479.1666666667;2.6846944231350367
2976;Oud-Beijerland;5;259547.61904761905;-11.862145636464705
2977;Oud-Beijerland;6;258733.33333333334;-0.3137326850747635
2978;Oud-Beijerland;7;277233.3333333333;7.150219015717596
2979;Oud-Beijerland;8;284333.3333333333;2.5610195984128836
2980;Oud-Beijerland;9;293000.0;3.0480656506447934
2981;Oud-Beijerland;10;291578.94736842107;-0.4850008981498011
2982;Oud-Beijerland;11;262391.3043478261;-10.01020247998744
2983;Oud-Beijerland;12;362681.25;38.22152029826014
2984;Oude IJsselstreek;1;263213.1904761905;
2985;Oude IJsselstreek;2;227666.66666666666;-13.504841358905706
2986;Oude IJsselstreek;3;260201.3448275862;14.290488211238461
