;Gemeentenaam;month;koopprijs
2955;Opsterland;8;250218.75
2956;Opsterland;9;289846.1538461539
2957;Opsterland;10;292783.3333333333
2958;Opsterland;11;244525.0
2959;Opsterland;12;249956.52173913043
2960;Oss;1;289527.02702702704
2961;Oss;2;257533.89830508476
2962;Oss;3;283674.65753424657
2963;Oss;4;295615.94202898553
2964;Oss;5;286951.2658227848
2965;Oss;6;273567.3232323232
2966;Oss;7;274815.27777777775
2967;Oss;8;281200.60975609755
2968;Oss;9;272882.8828828829
2969;Oss;10;297895.1219512195
2970;Oss;11;285485.0746268657
2971;Oss;12;286950.60493827163
2972;Oud-Beijerland;1;353577.77777777775
2973;Oud-Beijerland;2;267588.23529411765
2974;Oud-Beijerland;3;286780.0
2975;Oud-Beijerland;4;294479.1666666667
2976;Oud-Beijerland;5;259547.61904761905
2977;Oud-Beijerland;6;258733.33333333334
2978;Oud-Beijerland;7;277233.3333333333
2979;Oud-Beijerland;8;284333.3333333333
2980;Oud-Beijerland;9;293000.0
2981;Oud-Beijerland;10;291578.94736842107
2982;Oud-Beijerland;11;262391.3043478261
2983;Oud-Beijerland;12;362681.25
2984;Oude IJsselstreek;1;263213.1904761905
2985;Oude IJsselstreek;2;227666.66666666666
2986;Oude IJsselstreek;3;260201.3448275862
2987;Oude IJsselstreek;4;246417.0
2988;Oude IJsselstreek;5;309644.85714285716
2989;Oude IJsselstreek;6;294621.125
2990;Oude IJsselstreek;7;251403.2258064516
2991;Oude IJsselstreek;8;245220.0
2992;Oude IJsselstreek;9;252452.27272727274
2993;Oude IJsselstreek;10;229248.4411764706
2994;Oude IJsselstreek;11;297760.0
2995;Oude IJsselstreek;12;280106.0606060606
2996;Ouder-Amstel;1;420333.3333333333
2997;Ouder-Amstel;2;436200.0
2998;Ouder-Amstel;3;435843.75
2999;Ouder-Amstel;4;513200.0
3000;Ouder-Amstel;5;536384.6153846154
3001;Ouder-Amstel;6;554107.1428571428
3002;Ouder-Amstel;7;428875.0
3003;Ouder-Amstel;8;386450.0
3004;Ouder-Amstel;9;393111.1111111111
3005;Ouder-Amstel;10;420333.3333333333
3006;Ouder-Amstel;11;470714.28571428574
3007;Ouder-Amstel;12;520625.0
3008;Oudewater;1;339700.0
3009;Oudewater;2;354000.0
3010;Oudewater;3;364500.0
3011;Oudewater;4;385100.0
3012;Oudewater;5;429800.0
3013;Oudewater;6;450666.6666666667
3014;Oudewater;7;383000.0
3015;Oudewater;8;413916.6666666667
3016;Oudewater;9;594642.8571428572
3017;Oudewater;10;371680.0
3018;Oudewater;11;411900.0
3019;Oudewater;12;380625.0
3020;Overbetuwe;1;288092.85714285716
3021;Overbetuwe;2;339315.2173913043
3022;Overbetuwe;3;329752.7272727273
3023;Overbetuwe;4;315500.0
3024;Overbetuwe;5;356259.1549295775
3025;Overbetuwe;6;338876.92307692306
3026;Overbetuwe;7;308158.53658536583
3027;Overbetuwe;8;347820.3125
3028;Overbetuwe;9;331960.76923076925
3029;Overbetuwe;10;290743.9024390244
3030;Overbetuwe;11;283148.64864864864
3031;Overbetuwe;12;290840.0
3032;Papendrecht;1;248704.54545454544
3033;Papendrecht;2;256933.33333333334
3034;Papendrecht;3;231789.47368421053
3035;Papendrecht;4;236182.75862068965
3036;Papendrecht;5;256706.78125
3037;Papendrecht;6;275708.3333333333
3038;Papendrecht;7;298961.53846153844
3039;Papendrecht;8;259772.72727272726
3040;Papendrecht;9;281617.64705882355
3041;Papendrecht;10;259775.8620689655
3042;Papendrecht;11;259740.74074074073
3043;Papendrecht;12;256631.57894736843
3044;Peel en Maas;1;284916.6666666667
3045;Peel en Maas;2;338692.3076923077
3046;Peel en Maas;3;278357.14285714284
3047;Peel en Maas;4;279093.75
3048;Peel en Maas;5;291767.85714285716
3049;Peel en Maas;6;277762.0
3050;Peel en Maas;7;273666.6666666667
3051;Peel en Maas;8;315290.0
3052;Peel en Maas;9;312750.0
3053;Peel en Maas;10;279642.85714285716
3054;Peel en Maas;11;284760.8695652174
3055;Peel en Maas;12;289093.75
3056;Pekela;1;164722.22222222222
3057;Pekela;2;165187.5
3058;Pekela;3;162107.07142857142
3059;Pekela;4;144562.5
3060;Pekela;5;133000.0
3061;Pekela;6;161906.25
3062;Pekela;7;168346.15384615384
3063;Pekela;8;152500.0
3064;Pekela;9;191928.57142857142
3065;Pekela;10;168150.0
3066;Pekela;11;188500.0
3067;Pekela;12;176250.0
3068;Pijnacker-Nootdorp;1;365639.4736842105
3069;Pijnacker-Nootdorp;2;358333.3333333333
3070;Pijnacker-Nootdorp;3;381008.9285714286
3071;Pijnacker-Nootdorp;4;422907.65714285715
3072;Pijnacker-Nootdorp;5;339990.47826086957
3073;Pijnacker-Nootdorp;6;402557.9365079365
3074;Pijnacker-Nootdorp;7;362676.4705882353
3075;Pijnacker-Nootdorp;8;353565.9090909091
3076;Pijnacker-Nootdorp;9;353813.7254901961
3077;Pijnacker-Nootdorp;10;512736.12658227846
3078;Pijnacker-Nootdorp;11;482834.9431818182
3079;Pijnacker-Nootdorp;12;361250.0
3080;Purmerend;1;290339.28571428574
3081;Purmerend;2;283595.2380952381
3082;Purmerend;3;298122.1590909091
3083;Purmerend;4;304904.4117647059
3084;Purmerend;5;284255.10204081633
3085;Purmerend;6;301442.67
3086;Purmerend;7;285467.1875
3087;Purmerend;8;305151.4492753623
3088;Purmerend;9;304382.0224719101
3089;Purmerend;10;268318.1818181818
3090;Purmerend;11;301792.3820224719
3091;Purmerend;12;270548.07692307694
3092;Putten;1;337500.0
3093;Putten;2;438683.94736842107
3094;Putten;3;428342.1052631579
3095;Putten;4;379500.0
3096;Putten;5;455181.8181818182
3097;Putten;6;438454.54545454547
3098;Putten;7;424440.4761904762
3099;Putten;8;447000.0
3100;Putten;9;450586.95652173914
3101;Putten;10;407060.0
3102;Putten;11;346437.5
3103;Putten;12;382464.28571428574
3104;Raalte;1;307602.2727272727
3105;Raalte;2;251157.8947368421
3106;Raalte;3;249566.66666666666
3107;Raalte;4;315109.5238095238
3108;Raalte;5;286210.5263157895
3109;Raalte;6;307184.2105263158
3110;Raalte;7;311500.0
3111;Raalte;8;284055.55555555556
3112;Raalte;9;288142.85714285716
3113;Raalte;10;265717.39130434784
3114;Raalte;11;292613.63636363635
3115;Raalte;12;288736.84210526315
3116;Reimerswaal;1;188090.47619047618
3117;Reimerswaal;2;272153.8461538461
3118;Reimerswaal;3;219933.33333333334
3119;Reimerswaal;4;202214.2857142857
3120;Reimerswaal;5;280941.17647058825
3121;Reimerswaal;6;235866.66666666666
3122;Reimerswaal;7;209650.0
3123;Reimerswaal;8;177825.0
3124;Reimerswaal;9;251416.66666666666
3125;Reimerswaal;10;200444.44444444444
3126;Reimerswaal;11;272552.5
3127;Reimerswaal;12;264363.63636363635
3128;Renkum;1;428589.28571428574
3129;Renkum;2;381300.0
3130;Renkum;3;334737.5
3131;Renkum;4;342681.8181818182
3132;Renkum;5;308400.0
3133;Renkum;6;360160.0
3134;Renkum;7;338856.0
3135;Renkum;8;361898.64864864864
3136;Renkum;9;398159.0909090909
3137;Renkum;10;337333.3333333333
3138;Renkum;11;343413.7931034483
3139;Renkum;12;334086.95652173914
3140;Renswoude;1;260250.0
3141;Renswoude;2;256750.0
3142;Renswoude;3;336700.0
3143;Renswoude;4;396937.5
3144;Renswoude;5;274250.0
3145;Renswoude;6;321601.4285714286
3146;Renswoude;7;297607.14285714284
3147;Renswoude;8;488357.14285714284
3148;Renswoude;9;419111.1111111111
3149;Renswoude;10;295437.5
3150;Renswoude;11;354625.0
3151;Renswoude;12;303000.0
3152;Reusel-De Mierden;1;316812.5
3153;Reusel-De Mierden;2;337833.3333333333
3154;Reusel-De Mierden;3;340272.7272727273
3155;Reusel-De Mierden;4;325450.0
3156;Reusel-De Mierden;5;432454.54545454547
3157;Reusel-De Mierden;6;280600.0
3158;Reusel-De Mierden;7;255750.0
3159;Reusel-De Mierden;8;291833.3333333333
3160;Reusel-De Mierden;9;342454.54545454547
3161;Reusel-De Mierden;10;305333.3333333333
3162;Reusel-De Mierden;11;344852.9411764706
3163;Reusel-De Mierden;12;355250.0
3164;Rheden;1;246973.68421052632
3165;Rheden;2;254762.5
3166;Rheden;3;273101.85185185185
3167;Rheden;4;226109.73170731709
3168;Rheden;5;293342.1052631579
3169;Rheden;6;253277.77777777778
3170;Rheden;7;302512.8205128205
3171;Rheden;8;234655.55555555556
3172;Rheden;9;342537.5
3173;Rheden;10;242187.5
3174;Rheden;11;282722.22222222225
3175;Rheden;12;279972.22222222225
3176;Rhenen;1;353529.4117647059
3177;Rhenen;2;357997.5
3178;Rhenen;3;328994.44444444444
3179;Rhenen;4;342562.5
3180;Rhenen;5;406687.5
3181;Rhenen;6;385557.6923076923
3182;Rhenen;7;410829.0869565217
3183;Rhenen;8;257029.41176470587
3184;Rhenen;9;356769.23076923075
3185;Rhenen;10;316250.0
3186;Rhenen;11;390928.5714285714
3187;Rhenen;12;405111.1111111111
3188;Ridderkerk;1;259778.72340425532
3189;Ridderkerk;2;237018.42105263157
3190;Ridderkerk;3;240169.77083333334
3191;Ridderkerk;4;299382.85714285716
3192;Ridderkerk;5;287306.23863636365
3193;Ridderkerk;6;245530.0
3194;Ridderkerk;7;253662.17073170733
3195;Ridderkerk;8;243476.25423728814
3196;Ridderkerk;9;278567.4137931034
3197;Ridderkerk;10;244861.2068965517
3198;Ridderkerk;11;244402.77777777778
3199;Ridderkerk;12;341796.34146341466
3200;Rijssen-Holten;1;319403.8461538461
3201;Rijssen-Holten;2;322117.64705882355
3202;Rijssen-Holten;3;305833.3333333333
3203;Rijssen-Holten;4;345750.0
3204;Rijssen-Holten;5;299367.64705882355
3205;Rijssen-Holten;6;392518.51851851854
3206;Rijssen-Holten;7;268841.03225806454
3207;Rijssen-Holten;8;263913.04347826086
3208;Rijssen-Holten;9;320121.6216216216
3209;Rijssen-Holten;10;304333.3333333333
3210;Rijssen-Holten;11;273675.0
3211;Rijssen-Holten;12;273805.55555555556
3212;Rijswijk;1;236664.10256410256
3213;Rijswijk;2;258508.77192982455
3214;Rijswijk;3;265650.0
3215;Rijswijk;4;289763.63636363635
3216;Rijswijk;5;296637.5
3217;Rijswijk;6;333629.0650406504
3218;Rijswijk;7;291877.77777777775
3219;Rijswijk;8;315301.78571428574
3220;Rijswijk;9;252030.5194805195
3221;Rijswijk;10;281339.68253968254
3222;Rijswijk;11;273311.47540983604
3223;Rijswijk;12;250868.42105263157
3224;Roerdalen;1;236642.85714285713
3225;Roerdalen;2;196937.5
3226;Roerdalen;3;264913.04347826086
3227;Roerdalen;4;241086.95652173914
3228;Roerdalen;5;272633.3333333333
3229;Roerdalen;6;248136.36363636365
3230;Roerdalen;7;243166.66666666666
3231;Roerdalen;8;227178.57142857142
3232;Roerdalen;9;239857.14285714287
3233;Roerdalen;10;240021.73913043478
3234;Roerdalen;11;245125.0
3235;Roerdalen;12;263321.4285714286
3236;Roermond;1;259000.0
3237;Roermond;2;255365.8536585366
3238;Roermond;3;257905.0
3239;Roermond;4;259434.2105263158
3240;Roermond;5;248192.3076923077
3241;Roermond;6;231781.81818181818
3242;Roermond;7;260763.82978723405
3243;Roermond;8;262536.5853658537
3244;Roermond;9;277439.5348837209
3245;Roermond;10;297714.10256410256
3246;Roermond;11;243358.0
3247;Roermond;12;223250.0
3248;Roosendaal;1;226983.73493975904
3249;Roosendaal;2;256146.57534246575
3250;Roosendaal;3;259821.875
3251;Roosendaal;4;243091.53846153847
3252;Roosendaal;5;251640.35087719298
3253;Roosendaal;6;277508.8888888889
3254;Roosendaal;7;254901.38888888888
3255;Roosendaal;8;257418.75
3256;Roosendaal;9;267686.6666666667
3257;Roosendaal;10;275764.5569620253
3258;Roosendaal;11;270051.5625
3259;Roosendaal;12;251427.27272727274
3260;Rotterdam;1;319230.18125
3261;Rotterdam;2;283377.876984127
3262;Rotterdam;3;275928.7688442211
3263;Rotterdam;4;297133.5789473684
3264;Rotterdam;5;291953.29420970264
3265;Rotterdam;6;305563.09866666666
3266;Rotterdam;7;285145.4667863555
3267;Rotterdam;8;288231.41025641025
3268;Rotterdam;9;297717.98679867986
3269;Rotterdam;10;321920.8006279435
3270;Rotterdam;11;329254.31451612903
3271;Rotterdam;12;289051.2162162162
3272;Rozendaal;1;895000.0
3273;Rozendaal;2;535000.0
3274;Rozendaal;5;465000.0
3275;Rozendaal;6;775333.3333333334
3276;Rozendaal;7;462500.0
3277;Rozendaal;8;595000.0
3278;Rozendaal;9;482500.0
3279;Rozendaal;10;319000.0
3280;Rozendaal;11;690000.0
3281;Rozendaal;12;329000.0
3282;Rucphen;1;318346.1538461539
3283;Rucphen;2;288200.0
3284;Rucphen;3;302347.82608695654
3285;Rucphen;4;275038.46153846156
3286;Rucphen;5;306634.6153846154
3287;Rucphen;6;308359.0909090909
3288;Rucphen;7;252361.11111111112
3289;Rucphen;8;353566.6666666667
3290;Rucphen;9;302659.0909090909
3291;Rucphen;10;276227.2727272727
3292;Rucphen;11;281500.0
3293;Rucphen;12;324700.0
3294;Schagen;1;289740.0
3295;Schagen;2;331290.32258064515
3296;Schagen;3;307090.625
3297;Schagen;4;328848.48484848486
3298;Schagen;5;313280.48780487804
3299;Schagen;6;334285.71428571426
3300;Schagen;7;321875.0
3301;Schagen;8;278950.0
3302;Schagen;9;305437.5
3303;Schagen;10;326279.26829268294
3304;Schagen;11;314092.5925925926
3305;Schagen;12;285600.0
3306;Scherpenzeel;1;304375.0
3307;Scherpenzeel;2;309545.45454545453
3308;Scherpenzeel;3;299250.0
3309;Scherpenzeel;4;398333.3333333333
3310;Scherpenzeel;5;316785.71428571426
3311;Scherpenzeel;6;405625.0
3312;Scherpenzeel;7;324409.0909090909
3313;Scherpenzeel;8;465812.5
3314;Scherpenzeel;9;266416.6666666667
3315;Scherpenzeel;10;337500.0
3316;Scherpenzeel;11;294437.5
3317;Scherpenzeel;12;304548.9583333333
3318;Schiedam;1;223636.36363636365
3319;Schiedam;2;208280.30303030304
3320;Schiedam;3;207112.0481927711
3321;Schiedam;4;212173.07692307694
3322;Schiedam;5;264750.0
3323;Schiedam;6;204587.71929824562
3324;Schiedam;7;220232.55813953487
3325;Schiedam;8;247418.6813186813
3326;Schiedam;9;220917.13333333333
3327;Schiedam;10;281858.4905660377
3328;Schiedam;11;238638.27160493826
3329;Schiedam;12;241695.33898305084
3330;Schiermonnikoog;1;154700.0
3331;Schiermonnikoog;2;440000.0
3332;Schiermonnikoog;4;325000.0
3333;Schiermonnikoog;6;565000.0
3334;Schiermonnikoog;9;208000.0
3335;Schiermonnikoog;10;219500.0
3336;Schiermonnikoog;11;179500.0
3337;Schinnen;1;212333.33333333334
3338;Schinnen;2;300142.85714285716
3339;Schinnen;3;224400.0
3340;Schinnen;4;270750.0
3341;Schinnen;5;218500.0
3342;Schinnen;6;242681.81818181818
3343;Schinnen;7;372136.36363636365
3344;Schinnen;8;292062.5
3345;Schinnen;9;251954.54545454544
3346;Schinnen;10;227735.29411764705
3347;Schinnen;11;260777.77777777778
3348;Schinnen;12;294666.6666666667
3349;Schouwen-Duiveland;1;322911.76470588235
3350;Schouwen-Duiveland;2;277354.28571428574
3351;Schouwen-Duiveland;3;294457.86842105264
3352;Schouwen-Duiveland;4;276923.5294117647
3353;Schouwen-Duiveland;5;382636.36363636365
3354;Schouwen-Duiveland;6;333434.2105263158
3355;Schouwen-Duiveland;7;312948.71794871794
3356;Schouwen-Duiveland;8;288533.3333333333
3357;Schouwen-Duiveland;9;297219.51219512196
3358;Schouwen-Duiveland;10;317088.23529411765
3359;Schouwen-Duiveland;11;290530.30303030304
3360;Schouwen-Duiveland;12;303218.75
3361;Simpelveld;1;198800.0
3362;Simpelveld;2;
3363;Simpelveld;3;191750.0
3364;Simpelveld;4;239700.0
3365;Simpelveld;5;196000.0
3366;Simpelveld;6;226071.42857142858
3367;Simpelveld;7;200214.2857142857
3368;Simpelveld;8;223400.0
3369;Simpelveld;9;223214.2857142857
3370;Simpelveld;10;263500.0
3371;Simpelveld;11;258571.42857142858
3372;Simpelveld;12;209250.0
3373;Sint Anthonis;1;483125.0
3374;Sint Anthonis;2;256875.0
3375;Sint Anthonis;3;291000.0
3376;Sint Anthonis;4;264750.0
3377;Sint Anthonis;5;299400.0
3378;Sint Anthonis;6;307875.0
3379;Sint Anthonis;7;298790.0
3380;Sint Anthonis;8;380400.0
3381;Sint Anthonis;9;254125.0
3382;Sint Anthonis;10;400800.0
3383;Sint Anthonis;11;274237.5
3384;Sint Anthonis;12;280285.71428571426
3385;Sint-Michielsgestel;1;370500.0
3386;Sint-Michielsgestel;2;387180.0
3387;Sint-Michielsgestel;3;372848.48484848486
3388;Sint-Michielsgestel;4;435704.54545454547
3389;Sint-Michielsgestel;5;397596.77419354836
3390;Sint-Michielsgestel;6;378896.5517241379
3391;Sint-Michielsgestel;7;408447.36842105264
3392;Sint-Michielsgestel;8;358907.8947368421
3393;Sint-Michielsgestel;9;410615.3846153846
3394;Sint-Michielsgestel;10;452357.14285714284
3395;Sint-Michielsgestel;11;408210.5263157895
3396;Sint-Michielsgestel;12;419973.6842105263
3397;Sittard-Geleen;1;214322.38805970148
3398;Sittard-Geleen;2;191026.02739726027
3399;Sittard-Geleen;3;227697.32142857142
3400;Sittard-Geleen;4;209979.72972972973
3401;Sittard-Geleen;5;242753.65853658537
3402;Sittard-Geleen;6;210144.0
3403;Sittard-Geleen;7;239602.1978021978
3404;Sittard-Geleen;8;245036.7816091954
3405;Sittard-Geleen;9;222320.2380952381
3406;Sittard-Geleen;10;227582.47422680413
3407;Sittard-Geleen;11;212312.83783783784
3408;Sittard-Geleen;12;236239.13043478262
3409;Sliedrecht;1;246622.5
3410;Sliedrecht;2;258793.33333333334
3411;Sliedrecht;3;211375.0
3412;Sliedrecht;4;233095.2380952381
3413;Sliedrecht;5;236991.66666666666
3414;Sliedrecht;6;288925.7
3415;Sliedrecht;7;232496.2962962963
3416;Sliedrecht;8;255318.18181818182
3417;Sliedrecht;9;251263.15789473685
3418;Sliedrecht;10;276750.0
3419;Sliedrecht;11;247952.27272727274
3420;Sliedrecht;12;241285.7142857143
3421;Sluis;1;233886.36363636365
3422;Sluis;2;256428.57142857142
3423;Sluis;3;262322.5806451613
3424;Sluis;4;304477.2727272727
3425;Sluis;5;283650.0
3426;Sluis;6;265590.9090909091
3427;Sluis;7;344344.8275862069
3428;Sluis;8;240620.6896551724
3429;Sluis;9;236896.55172413794
3430;Sluis;10;236687.5
3431;Sluis;11;257769.23076923078
3432;Sluis;12;259861.11111111112
3433;Smallingerland;1;232309.52380952382
3434;Smallingerland;2;252250.0
3435;Smallingerland;3;218866.66666666666
3436;Smallingerland;4;208214.2857142857
3437;Smallingerland;5;237161.2068965517
3438;Smallingerland;6;241668.18181818182
3439;Smallingerland;7;257366.07142857142
3440;Smallingerland;8;251009.3023255814
3441;Smallingerland;9;238778.57142857142
3442;Smallingerland;10;250959.18367346938
3443;Smallingerland;11;238200.0
3444;Smallingerland;12;246051.19047619047
3445;Soest;1;423437.5
3446;Soest;2;380068.1818181818
3447;Soest;3;419267.1551724138
3448;Soest;4;418504.25531914894
3449;Soest;5;461888.8888888889
3450;Soest;6;410640.625
3451;Soest;7;403108.6956521739
3452;Soest;8;485205.8823529412
3453;Soest;9;408328.94736842107
3454;Soest;10;412358.2089552239
3455;Soest;11;379594.3396226415
3456;Soest;12;443673.07692307694
3457;Someren;1;287571.4285714286
3458;Someren;2;263500.0
3459;Someren;3;317607.14285714284
3460;Someren;4;332500.0
3461;Someren;5;328147.0588235294
3462;Someren;6;288800.0
3463;Someren;7;318718.75
3464;Someren;8;348791.6666666667
3465;Someren;9;376083.3333333333
3466;Someren;10;275083.3333333333
3467;Someren;11;293205.8823529412
3468;Someren;12;299944.44444444444
3469;Son en Breugel;1;404075.0
3470;Son en Breugel;2;271750.0
3471;Son en Breugel;3;365242.42424242425
3472;Son en Breugel;4;368966.6666666667
3473;Son en Breugel;5;427038.46153846156
3474;Son en Breugel;6;381184.88372093026
3475;Son en Breugel;7;310318.1818181818
3476;Son en Breugel;8;471557.6923076923
3477;Son en Breugel;9;362150.0
3478;Son en Breugel;10;330833.3333333333
3479;Son en Breugel;11;370789.23529411765
3480;Son en Breugel;12;515250.0
3481;Stadskanaal;1;211380.0
3482;Stadskanaal;2;194891.8918918919
3483;Stadskanaal;3;201796.0
3484;Stadskanaal;4;159839.13043478262
3485;Stadskanaal;5;191303.2258064516
3486;Stadskanaal;6;220497.0588235294
3487;Stadskanaal;7;186825.8064516129
3488;Stadskanaal;8;212615.38461538462
3489;Stadskanaal;9;193982.85714285713
3490;Stadskanaal;10;186212.12121212122
3491;Stadskanaal;11;191483.33333333334
3492;Stadskanaal;12;200906.25
3493;Staphorst;1;247500.0
3494;Staphorst;2;312083.3333333333
3495;Staphorst;3;326555.55555555556
3496;Staphorst;4;358166.6666666667
3497;Staphorst;5;305428.5714285714
3498;Staphorst;6;373500.0
3499;Staphorst;7;301000.0
3500;Staphorst;8;276333.3333333333
3501;Staphorst;9;323285.71428571426
3502;Staphorst;10;223928.57142857142
3503;Staphorst;11;300000.0
3504;Staphorst;12;293000.0
3505;Stede Broec;1;286934.7826086957
3506;Stede Broec;2;259434.78260869565
3507;Stede Broec;3;274339.28571428574
3508;Stede Broec;4;250865.38461538462
3509;Stede Broec;5;260931.81818181818
3510;Stede Broec;6;246138.88888888888
3511;Stede Broec;7;255850.0
3512;Stede Broec;8;249528.57142857142
3513;Stede Broec;9;263791.6666666667
3514;Stede Broec;10;273691.3043478261
3515;Stede Broec;11;224250.0
3516;Stede Broec;12;240458.33333333334
3517;Steenbergen;1;250102.13043478262
3518;Steenbergen;2;224666.66666666666
3519;Steenbergen;3;284308.3333333333
3520;Steenbergen;4;266578.94736842107
3521;Steenbergen;5;257910.52631578947
3522;Steenbergen;6;246616.66666666666
3523;Steenbergen;7;285590.4761904762
3524;Steenbergen;8;220240.0
3525;Steenbergen;9;271595.8333333333
3526;Steenbergen;10;273665.2173913043
3527;Steenbergen;11;273510.0
3528;Steenbergen;12;318785.71428571426
3529;Steenwijkerland;1;232263.88888888888
3530;Steenwijkerland;2;225711.25
3531;Steenwijkerland;3;271275.3703703704
3532;Steenwijkerland;4;252175.0
3533;Steenwijkerland;5;291917.28846153844
3534;Steenwijkerland;6;268915.09433962265
3535;Steenwijkerland;7;260660.15625
3536;Steenwijkerland;8;241925.92592592593
3537;Steenwijkerland;9;244062.24489795917
3538;Steenwijkerland;10;297228.26086956525
3539;Steenwijkerland;11;267558.82352941175
3540;Steenwijkerland;12;236201.38888888888
3541;Stein;1;224117.64705882352
3542;Stein;2;222750.0
3543;Stein;3;255545.16129032258
3544;Stein;4;249605.26315789475
3545;Stein;5;255325.0
3546;Stein;6;271565.2173913043
3547;Stein;7;252928.57142857142
3548;Stein;8;237406.25
3549;Stein;9;216090.9090909091
3550;Stein;10;225187.5
3551;Stein;11;222043.15789473685
3552;Stein;12;241775.0
3553;Stichtse Vecht;1;384401.6393442623
3554;Stichtse Vecht;2;401571.4666666667
3555;Stichtse Vecht;3;408419.1176470588
3556;Stichtse Vecht;4;401459.45945945947
3557;Stichtse Vecht;5;412531.25
3558;Stichtse Vecht;6;377271.48148148146
3559;Stichtse Vecht;7;427273.75
3560;Stichtse Vecht;8;425740.26666666666
3561;Stichtse Vecht;9;376384.2105263158
3562;Stichtse Vecht;10;405475.8064516129
3563;Stichtse Vecht;11;441046.71875
3564;Stichtse Vecht;12;392054.0540540541
3565;Strijen;1;329500.0
3566;Strijen;2;276000.0
3567;Strijen;3;289136.36363636365
3568;Strijen;4;334200.0
3569;Strijen;5;356916.6666666667
3570;Strijen;6;305531.25
3571;Strijen;7;256416.66666666666
3572;Strijen;8;317200.0
3573;Strijen;9;290166.6666666667
3574;Strijen;10;265142.85714285716
3575;Strijen;11;222272.72727272726
3576;Strijen;12;259125.0
3577;Sudwest-Fryslan;1;277862.6865671642
3578;Sudwest-Fryslan;2;213033.1081081081
3579;Sudwest-Fryslan;3;253873.2142857143
3580;Sudwest-Fryslan;4;262334.8101265823
3581;Sudwest-Fryslan;5;256877.04081632654
3582;Sudwest-Fryslan;6;241151.96078431373
3583;Sudwest-Fryslan;7;240988.17204301077
3584;Sudwest-Fryslan;8;226678.125
3585;Sudwest-Fryslan;9;238478.125
3586;Sudwest-Fryslan;10;251532.08333333334
3587;Sudwest-Fryslan;11;236416.17647058822
3588;Sudwest-Fryslan;12;226523.88888888888
3589;Ten Boer;1;192564.2857142857
3590;Ten Boer;2;249166.66666666666
3591;Ten Boer;3;172600.0
3592;Ten Boer;4;245083.33333333334
3593;Ten Boer;5;171425.0
3594;Ten Boer;6;223600.0
3595;Ten Boer;7;184175.0
3596;Ten Boer;8;161300.0
3597;Ten Boer;9;217485.7142857143
3598;Ten Boer;10;223780.0
3599;Ten Boer;11;206166.66666666666
3600;Ten Boer;12;180300.0
3601;Terneuzen;1;209333.33333333334
3602;Terneuzen;2;194476.7441860465
3603;Terneuzen;3;188717.1052631579
3604;Terneuzen;4;197559.52380952382
3605;Terneuzen;5;200267.24137931035
3606;Terneuzen;6;232044.54545454544
3607;Terneuzen;7;212922.41379310345
3608;Terneuzen;8;202030.0
3609;Terneuzen;9;221406.66666666666
3610;Terneuzen;10;194230.76923076922
3611;Terneuzen;11;203783.33333333334
3612;Terneuzen;12;198534.1463414634
3613;Terschelling;1;342000.0
3614;Terschelling;2;420000.0
3615;Terschelling;3;449000.0
3616;Terschelling;4;349000.0
3617;Terschelling;5;525000.0
3618;Terschelling;9;389000.0
3619;Terschelling;12;387500.0
3620;Texel;1;336000.0
3621;Texel;2;363964.28571428574
3622;Texel;3;372954.54545454547
3623;Texel;4;249916.66666666666
3624;Texel;5;414842.1052631579
3625;Texel;6;328954.54545454547
3626;Texel;7;343666.6666666667
3627;Texel;8;402019.23076923075
3628;Texel;9;401000.0
3629;Texel;10;387200.0
3630;Texel;11;251187.5
3631;Texel;12;410566.6666666667
3632;Teylingen;1;351136.36363636365
3633;Teylingen;2;287722.22222222225
3634;Teylingen;3;354960.0
3635;Teylingen;4;441555.55555555556
3636;Teylingen;5;400828.125
3637;Teylingen;6;495945.9459459459
3638;Teylingen;7;322461.53846153844
3639;Teylingen;8;334407.8947368421
3640;Teylingen;9;402442.3076923077
3641;Teylingen;10;382860.4651162791
3642;Teylingen;11;388000.0
3643;Teylingen;12;443967.39130434784
3644;Tholen;1;176253.84615384616
3645;Tholen;2;203876.4705882353
3646;Tholen;3;173462.5
3647;Tholen;4;215816.66666666666
3648;Tholen;5;219291.66666666666
3649;Tholen;6;223404.7619047619
3650;Tholen;7;279215.625
3651;Tholen;8;204108.33333333334
3652;Tholen;9;271945.8333333333
3653;Tholen;10;210773.68421052632
3654;Tholen;11;250315.0
3655;Tholen;12;271037.037037037
3656;Tiel;1;281070.0
3657;Tiel;2;259988.37209302327
3658;Tiel;3;255723.4693877551
3659;Tiel;4;252927.77777777778
3660;Tiel;5;262662.1621621622
3661;Tiel;6;284250.0
3662;Tiel;7;259972.97297297296
3663;Tiel;8;296576.92307692306
3664;Tiel;9;257578.37837837837
3665;Tiel;10;283690.4761904762
3666;Tiel;11;227644.79166666666
3667;Tiel;12;248883.72093023255
3668;Tilburg;1;271482.5842696629
3669;Tilburg;2;270455.1282051282
3670;Tilburg;3;262142.76315789475
3671;Tilburg;4;285677.40425531915
3672;Tilburg;5;284212.1076233184
3673;Tilburg;6;274642.4074074074
3674;Tilburg;7;269886.53225806454
3675;Tilburg;8;287989.25373134325
3676;Tilburg;9;272524.7863247863
3677;Tilburg;10;281660.26200873364
3678;Tilburg;11;282863.6872586873
3679;Tilburg;12;265654.64480874315
3680;Tubbergen;1;304833.3333333333
